,Unnamed: 0,z1,z2,z3,z4,z5,z6,z7,z8,z9,weight,k
1056,1057,0.01252073,0.00014560623,0.40232527,-0.0014531373,0.17370188,0.40983874,-0.006583435,0.0021821195,0.0020205874,0.124999999999994,4
1057,1058,0.02559112,0.0022912193,0.39727426,0.009512204,0.28131822,0.011519826,-0.007339801,0.00028422597,-0.0007241545,0.0833333333333293,4
1058,1059,0.0140766,0.006048308,0.37232018,0.15321651,-0.14881688,-0.0022388822,-0.0067464635,0.0028016353,-0.00033883442,0.124999999999994,4
1059,1060,0.023619633,0.0016798682,0.41159663,0.16616863,0.0013177735,-0.3997556,-0.009000119,0.00087793544,-0.00077799225,0.124999999999994,4
1060,1061,0.01539959,0.008450806,0.39158806,0.1664392,0.0024134212,0.003942445,-0.38684735,-0.0004355991,0.01689242,0.124999999999994,4
1061,1062,0.02355527,0.0075554485,0.3844155,0.1531539,0.009879108,0.0033227024,-0.0054187765,-0.15172221,-0.006078136,0.124999999999994,4
1062,1063,0.019016346,0.00616634,0.3848847,0.16050151,0.007515773,0.0009498978,0.009752404,-0.0053566415,-0.15692881,0.124999999999994,4
1063,1064,0.018340105,0.0049570496,0.37201294,0.15011641,0.009110058,0.0033931055,-0.0040567284,0.002852307,0.00075956783,-1.9999999999999,4
1064,1065,0.019294811,0.0037129507,0.38330874,0.15659824,0.010358695,0.0037200938,-0.017453445,0.008649012,0.15651986,0.124999999999994,4
1065,1066,0.011764647,0.0014027556,0.38317406,0.15674897,0.0069831107,0.0045889122,-0.0047821174,0.15651551,0.0064578997,0.124999999999994,4
1066,1067,0.024949538,0.0041706325,0.38680887,0.16888219,0.0024844664,0.004914554,0.38363278,0.005528109,-0.018021476,0.124999999999994,4
1067,1068,0.012691404,0.0028871556,0.3974611,0.16732346,0.0020598872,0.4053241,-0.00097132754,0.005602344,0.0009957219,0.124999999999994,4
1068,1069,0.021008996,0.0025528932,0.39542276,0.16381723,0.16828223,0.0067001465,-0.004408941,0.0019499357,0.0018090064,0.124999999999994,4
1069,1070,0.016351858,0.0047593415,0.39610225,0.2756595,0.013468862,0.0024006134,-0.0016927954,0.0042613754,-0.00032217827,0.0833333333333293,4
1070,1071,0.014292425,0.007356189,0.7066288,-0.18313159,-0.024895158,-0.00019128973,-0.012012764,0.0025224865,-0.002524246,0.0833333333333293,4
1071,1072,0.014401086,0.0061647044,0.7102423,-0.021034077,-0.1886735,-0.0037751046,-0.0122318305,0.0032350987,-0.0026159338,0.0833333333333293,4
1072,1073,0.023628892,0.0011922892,0.7454974,-0.0011385109,-0.0016216782,-0.45279384,-0.014839993,-0.0045947256,-0.009663394,0.0833333333333293,4
1073,1074,0.021933345,0.00921944,0.71573573,0.0062766625,0.0015532649,8.274219e-06,-0.41275808,-0.00042701862,-0.0046345573,0.0833333333333293,4
1074,1075,0.023752958,0.010288928,0.70889825,0.0014475514,-0.00021451828,-0.0029344815,-0.0150272185,-0.18431687,-0.025457647,0.0833333333333293,4
1075,1076,0.017563812,0.0059367493,0.7032558,0.0061515374,-0.0015192744,-0.0041393857,-0.008665824,-0.02076637,-0.18776937,0.0833333333333293,4
1076,1077,0.020048762,0.0041477955,0.6821735,0.0037006638,0.0003552841,0.00066408835,-0.010738904,0.0035317107,-0.0023754276,-1.33333333333327,4
1077,1078,0.021333136,0.0066774567,0.7053334,0.0014441554,0.0020620662,0.0038154672,-0.011041604,0.026824664,0.18124428,0.0833333333333293,4
1078,1079,0.015881158,-0.00027004885,0.7001153,0.0015885592,-0.0005167314,0.005846697,-0.0099381795,0.19007626,0.019008968,0.0833333333333293,4
1079,1080,0.022815172,0.0033688936,0.70174074,0.0051260376,0.00010399392,0.0049520493,0.39732727,0.007901086,-0.003056815,0.0833333333333293,4
1080,1081,0.010788113,-0.00023826642,0.73093444,0.003297944,0.0026321365,0.46124876,-0.0074952547,0.007271125,0.0008520619,0.0833333333333293,4
1081,1082,0.026005946,0.0017401814,0.7019948,0.025089271,0.18885604,0.0018408288,-0.01377672,0.0018031212,-0.0027128232,0.0833333333333293,4
1082,1083,0.023060268,0.0028925734,0.7003445,0.18756832,0.02318028,0.0004423288,-0.007663962,0.004568897,-0.002832374,0.0833333333333293,4
1083,1084,0.021910861,0.000110515044,1.0149997,0.0036280632,-0.0053907577,-0.0027809432,-0.015909871,0.0047255196,-0.0067000985,0.0458758547680663,4
1084,1085,0.009454529,0.26421624,0.0034141038,-0.0007209155,0.002851457,0.0024140086,-0.0036084508,-0.0012148647,0.0014356899,0.454124145231909,4
1085,1086,0.02074354,0.46178508,-0.72327876,0.0013443843,0.00070474483,0.0071471063,-0.0024356565,0.0016637588,0.005415527,0.0833333333333293,4
1086,1087,0.021781798,0.41029704,-0.39146307,-0.16732912,-0.015330196,8.141913e-06,-0.0032988878,-0.0025799465,0.0038840827,0.124999999999994,4
1087,1088,0.03268836,0.41540217,-0.3939286,-0.017623503,-0.16740192,0.0009380495,-0.004101396,-0.00020427571,0.0034840433,0.124999999999994,4
1088,1089,0.010651508,0.4138108,-0.40848795,-0.0021470748,-0.0024439031,-0.39870358,-0.0028869123,-0.0022809913,0.0022404166,0.124999999999994,4
1089,1090,0.008917772,0.43750215,-0.3933657,0.0016381041,0.0055725984,-0.000300569,-0.40579805,0.0009948155,0.0023531553,0.124999999999994,4
1090,1091,0.015976932,0.41798824,-0.3910161,0.00015341677,0.0036258395,0.0045994585,-0.0032469705,-0.17152879,0.0003270232,0.124999999999994,4
1091,1092,0.019098895,0.4122117,-0.3918773,0.0016207881,0.0036608311,0.0017588261,-0.0061164466,-0.0027266894,-0.16487795,0.124999999999994,4
1092,1093,0.013598389,0.4011882,-0.38020822,0.0007585152,0.0023493853,0.0037421011,-0.0039494466,-0.0018380468,0.003282672,-1.9999999999999,4
1093,1094,0.009971492,0.41620442,-0.3965893,0.003089679,0.0015652803,0.0051841075,-0.0022749272,-3.8496568e-05,0.17167452,0.124999999999994,4
1094,1095,0.012045659,0.41149086,-0.39507902,0.00049644534,-0.0010036541,0.0038586,-0.005086771,0.16286422,0.004176896,0.124999999999994,4
1095,1096,0.01905247,0.4364257,-0.4007783,-0.0011472093,-0.0006507629,0.0016890678,0.40258124,-0.0029565566,0.0016954882,0.124999999999994,4
1096,1097,0.016768113,0.41794592,-0.41585946,0.002812522,0.007646283,0.40937665,-0.0045575593,0.0007743239,0.0015160316,0.124999999999994,4
1097,1098,-0.0023379796,0.41276488,-0.3946603,0.019196562,0.16992255,0.0076818108,-0.005439739,-0.0026770257,0.0020637366,0.124999999999994,4
1098,1099,0.004947548,0.41829488,-0.39626038,0.17239048,0.020446748,0.004304438,-0.0054954104,0.00033691898,0.005096063,0.124999999999994,4
1099,1100,0.0019582636,0.40010074,0.002464621,-0.27601492,-0.012705967,-0.0038741385,-0.0032782182,-0.0006611419,0.00083529437,0.0833333333333293,4
1100,1101,0.0021299655,0.400148,4.8599934e-05,-0.16904506,-0.1658428,-0.0060721035,-0.0059902514,-0.0022386273,0.0010002742,0.124999999999994,4
1101,1102,0.003379725,0.38965428,0.0029874756,-0.17135857,0.0013450859,-0.38205737,-0.0034548377,-0.002587396,0.01570587,0.124999999999994,4
1102,1103,0.0030649966,0.4157151,0.0026703365,-0.16425106,0.0017479239,-0.0031881835,-0.402006,6.2753505e-05,0.0020241109,0.124999999999994,4
1103,1104,0.0062359334,0.38598886,0.0028357636,-0.15490401,-0.006267434,-0.0017098051,-0.0022358769,-0.1555016,0.008017736,0.124999999999994,4
1104,1105,0.0073398044,0.38532743,0.0018449231,-0.15883885,-0.004926623,0.0074181864,-0.003935774,0.0063719917,-0.15777358,0.124999999999994,4
1105,1106,0.0032340277,0.37261036,0.0010823323,-0.15027389,-0.0049333787,-0.0018424613,-0.0030791806,-0.0014440229,0.0012662117,-1.9999999999999,4
1106,1107,-0.0005657134,0.38732812,0.0017871088,-0.16090533,-0.0066692727,-0.0111038815,-0.003381377,-0.009162391,0.15786013,0.124999999999994,4
1107,1108,0.004196894,0.3820573,0.00035021885,-0.15507174,-0.0052270917,0.0016814899,-0.0037530086,0.15208557,-0.006285622,0.124999999999994,4
1108,1109,0.007331989,0.40507826,-0.0025667464,-0.16860516,0.0017731624,-0.0047378344,0.39401668,-0.001255711,0.0002535831,0.124999999999994,4
1109,1110,0.005549757,0.38468406,0.00096073863,-0.16401292,0.005499943,0.38151148,-0.005805333,0.003276592,-0.014067976,0.124999999999994,4
1110,1111,0.008058031,0.37278044,0.0021808927,-0.14815328,0.15179461,0.003971552,-0.0027650713,-0.00024978223,-0.0006089726,0.124999999999994,4
1111,1112,0.008492554,0.40333146,-0.0007318356,-0.01651137,-0.27901417,-0.0058119753,-0.008339802,-0.0013791707,5.2857722e-05,0.0833333333333293,4
1112,1113,0.007861957,0.39198458,0.004150194,-0.005423669,-0.16785617,-0.384507,-0.008576604,0.0141541995,-7.4254465e-05,0.124999999999994,4
1113,1114,0.0061731255,0.4169391,0.0032736294,-0.00037767668,-0.1657861,-0.0017899257,-0.40759018,-0.00022325304,0.0007933992,0.124999999999994,4
1114,1115,0.011072656,0.38967064,0.0037735607,-0.010249677,-0.1575692,0.007947249,-0.0064012725,-0.16193578,0.009465735,0.124999999999994,4
1115,1116,0.009609549,0.38946062,0.0019385931,-0.006978336,-0.15369439,-0.0067388685,-0.008000948,0.007411576,-0.15415213,0.124999999999994,4
1116,1117,0.008204638,0.37532857,0.00033569883,-0.008634163,-0.14854246,-0.0025781612,-0.0064584548,-0.0012286084,0.0006604453,-1.9999999999999,4
1117,1118,0.0081400825,0.38719234,-0.0017898211,-0.009011989,-0.1541145,-0.00054060225,-0.0077342186,-0.010783276,0.15310091,0.124999999999994,4
1118,1119,0.004334418,0.3837651,-0.0027590767,-0.008067094,-0.15720895,-0.012586956,-0.0072315875,0.15508151,-0.009025996,0.124999999999994,4
1119,1120,0.014863599,0.41023618,-0.005300739,-0.0007721924,-0.1699237,-0.004249142,0.39723727,0.000108799664,-0.0012690435,0.124999999999994,4
1120,1121,0.012160393,0.38953143,-0.0029491773,0.004615005,-0.16417424,0.37999254,-0.0053790575,-0.014102185,0.00052401365,0.124999999999994,4
1121,1122,0.010573989,0.40675548,0.0075430167,-0.006973777,-0.0018563096,-0.691166,-0.0047554565,-1.1539552e-05,-0.0014907349,0.0833333333333293,4
1122,1123,0.007284874,0.4144558,0.0030774816,-0.0030734267,0.0016401568,-0.395226,-0.4254664,-0.0033479207,-0.0018725663,0.124999999999994,4
1123,1124,0.012426766,0.39421976,0.007424536,-0.005628417,0.018258471,-0.3794105,-0.0040295077,-0.1723606,-0.0024741245,0.124999999999994,4
1124,1125,0.016523805,0.39366114,0.0083899265,0.013437867,0.0018309182,-0.38597542,-0.0075257123,-0.0033207135,-0.16992447,0.124999999999994,4
1125,1126,0.008787212,0.37760815,0.004680815,-0.0044872104,0.0013125306,-0.3659893,-0.0044028508,-0.0031661247,-0.0006451857,-1.9999999999999,4
1126,1127,0.003197987,0.38999316,0.0020701839,-0.019365229,0.0019310482,-0.3760337,-0.0035772244,-0.0017751884,0.16720572,0.124999999999994,4
1127,1128,0.004698268,0.3858381,0.0011519154,-0.0037882123,-0.016885849,-0.37842342,-0.005044944,0.16158248,-0.0010069057,0.124999999999994,4
1128,1129,0.015414555,0.41658136,-5.4950302e-05,-0.0044534635,-0.0015190095,-0.40735254,0.42497593,-0.0009775297,-0.0023670015,0.124999999999994,4
1129,1130,0.010393266,0.47690162,0.0042436537,0.0021728014,0.0021025015,0.00069829455,-0.733349,-0.0016410626,0.0037925662,0.0833333333333293,4
1130,1131,0.023326432,0.41539353,0.004602588,0.0011994443,0.0035318853,0.0013287042,-0.40611947,-0.17003208,0.016695991,0.124999999999994,4
1131,1132,-0.0033488672,0.41336662,0.0010262656,0.0021252611,0.0038046283,-0.0054834187,-0.4091787,0.014235587,-0.16518998,0.124999999999994,4
1132,1133,0.006416484,0.40174657,0.0021678554,0.0010133485,0.0036201738,0.00077390694,-0.3913935,-0.0016780666,0.0022040815,-1.9999999999999,4
1133,1134,0.019170787,0.41548538,0.00421109,0.00064766826,0.002873326,0.0050631687,-0.4043244,-0.017549265,0.16697918,0.124999999999994,4
1134,1135,-0.0086317975,0.4123586,0.0011479754,-0.00020040199,0.0019198377,0.0017499737,-0.40569746,0.16309613,-0.013985958,0.124999999999994,4
1135,1136,0.013497331,0.40488324,0.0028862483,-0.0007709504,0.00184274,0.0015218856,-0.0056486353,-0.28085703,0.014531233,0.0833333333333293,4
1136,1137,0.016092706,0.37854782,0.0019401696,0.00057465537,0.0032187786,-0.0027023938,-0.006277819,-0.15279396,-0.14867628,0.124999999999994,4
1137,1138,0.011282038,0.37665594,0.002816857,-0.0008686611,0.003175435,0.0015077086,-0.003743793,-0.15278608,0.009206243,-1.9999999999999,4
1138,1139,0.007668934,0.40222076,0.0035215346,-0.00020508902,0.0015357954,0.00517622,-0.0034017102,-0.17121217,0.16755529,0.124999999999994,4
1139,1140,0.018759223,0.40297228,0.0022068075,0.001721066,0.0027406677,-0.005988961,-0.0070648715,0.013028459,-0.272447,0.0833333333333293,4
1140,1141,0.01393818,0.37630457,0.0018105516,0.0009832687,0.0035516145,-0.0016499157,-0.0048344485,0.0069691166,-0.14746198,-1.9999999999999,4
1141,1142,0.008683536,0.36178464,0.0008196457,3.7034915e-05,0.0033221752,0.0022431987,-0.0037733596,-0.0016853821,0.0012394525,16.6666666666659,4
1142,1143,0.0050855605,0.37366033,-2.1467451e-05,2.7291302e-05,0.002916731,0.0039986065,-0.004116015,-0.0099656265,0.148996,-1.9999999999999,4
1143,1144,0.00377644,0.40040553,-0.00022229733,0.00044459675,0.0019569686,0.004684005,-0.0058922814,-0.016876768,0.2742069,0.0833333333333293,4
1144,1145,0.012977761,0.3962508,0.00044863974,0.0008197406,0.0015213357,-3.7105172e-05,-0.0065827374,0.16426408,-0.16391453,0.124999999999994,4
1145,1146,0.007130413,0.36987856,-0.00072205975,4.7673326e-05,0.0016870372,0.003642074,-0.0051442087,0.14563626,-0.007359893,-1.9999999999999,4
1146,1147,0.002987851,0.37024125,-0.00280743,-0.00044163156,0.0018820828,0.0050750654,-0.0046472843,0.1461891,0.14818686,0.124999999999994,4
1147,1148,0.0062468112,0.3904043,-0.0006268485,-0.0015187887,0.00039145976,0.005988147,-0.005460006,0.26755857,-0.013625572,0.0833333333333293,4
1148,1149,0.0020246045,0.41296342,-0.0005654531,-0.0015570752,0.0025869957,-0.0016733235,0.39637092,-0.16993614,0.017384864,0.124999999999994,4
1149,1150,0.033714235,0.41223052,0.0009658882,0.0002789296,7.729075e-05,-0.0008560186,0.40322772,0.015364512,-0.16674708,0.124999999999994,4
1150,1151,0.014984883,0.39617723,-0.002160339,-0.0004448651,0.0011219475,-0.00054164464,0.38474497,-0.0014922246,1.5855476e-06,-1.9999999999999,4
1151,1152,-0.0032954768,0.40904874,-0.004779782,-0.0001494411,0.0036427914,-5.9530314e-05,0.39439029,-0.017151313,0.16617161,0.124999999999994,4
1152,1153,0.027664691,0.40376273,-0.0048135784,-0.0006662691,-0.0010354029,-0.00037531526,0.39645937,0.16381736,-0.017714202,0.124999999999994,4
1153,1154,0.018375535,0.46745467,-0.0034147457,0.00079273153,-0.00096265273,-0.0030738234,0.7352933,-0.0016868042,-0.0029567194,0.0833333333333293,4
1154,1155,0.010295632,0.41279572,0.0015208055,0.0036730529,0.0020172563,0.4088963,-0.41850105,0.0032092957,0.004374788,0.124999999999994,4
1155,1156,0.011224456,0.3895992,-0.0013733753,0.0026458777,-0.013113523,0.3826225,-0.0041961162,-0.16638175,0.00028153555,0.124999999999994,4
1156,1157,0.014503547,0.38796538,-0.0018507577,-0.013086351,0.00613048,0.3828672,-0.0019147459,0.0035880378,-0.16192113,0.124999999999994,4
1157,1158,0.0105526205,0.37467885,-0.0021955157,0.0028782485,0.0054363566,0.37087017,-0.0040059253,0.0034682723,0.0014403639,-1.9999999999999,4
1158,1159,0.007972162,0.38823992,-0.0010626988,0.017791776,0.0037723775,0.3854694,-0.0050429436,0.0024202706,0.16499391,0.124999999999994,4
1159,1160,0.011464189,0.386818,-0.0013250606,0.0018574635,0.022524104,0.388444,-0.005935091,0.16939864,0.0024285081,0.124999999999994,4
1160,1161,0.01423473,0.4088322,-0.0035072297,0.0039261486,0.0033646128,0.40685257,0.41650805,0.0026550149,0.0016903061,0.124999999999994,4
1161,1162,0.012201744,0.4051609,-0.0016923309,0.0041861497,0.0062514883,0.70470226,-0.006827629,0.0064531993,0.000671247,0.0833333333333293,4
1162,1163,0.0139565505,0.3904737,0.0049616387,-0.0057763625,0.1674627,-0.37520355,-0.0020058267,-0.019663893,-0.00078693056,0.124999999999994,4
1163,1164,0.009550437,0.4134971,0.00051860523,0.00046800065,0.16991653,0.0027387422,-0.40434003,-0.002486039,0.0035471711,0.124999999999994,4
1164,1165,0.01758139,0.39147663,0.0023745017,0.006820704,0.1610705,-0.006456536,-0.0038840973,-0.16132188,0.008287537,0.124999999999994,4
1165,1166,0.020062223,0.38911286,0.0012473902,0.007050101,0.15770365,0.0047459677,-0.003706976,0.007904612,-0.15255392,0.124999999999994,4
1166,1167,0.011821993,0.37402198,0.00062678475,0.00675949,0.1521576,0.00631886,-0.0041959225,-0.0023203879,0.0010801225,-1.9999999999999,4
1167,1168,0.006115224,0.3867283,0.0016502511,0.007726379,0.15660419,0.0072914027,-0.0027886508,-0.010028685,0.15367542,0.124999999999994,4
1168,1169,0.010593936,0.38259643,-0.0006595387,0.006669103,0.15923908,0.022641286,-0.0043720608,0.15466985,-0.007988471,0.124999999999994,4
1169,1170,0.018479243,0.40970445,-0.001397914,-0.0013794727,0.16609493,0.0033011145,0.3975797,-0.0027899926,-0.00037433676,0.124999999999994,4
1170,1171,0.008763069,0.38827488,-0.0028363764,-2.2513035e-05,0.17190675,0.3894886,-0.007091497,0.019260384,0.0009771913,0.124999999999994,4
1171,1172,0.015616996,0.39961544,-0.00026251172,0.010843195,0.27550775,0.0098984465,-0.006444309,-0.002598846,-0.0006955168,0.0833333333333293,4
1172,1173,0.013117811,0.37767336,-0.0011215345,0.15204181,-0.14785153,-0.00056311965,-0.0042383634,-0.00059172045,-7.054169e-05,0.124999999999994,4
1173,1174,0.01501798,0.3931248,0.004299825,0.16440853,0.0015576888,-0.37880823,-0.007318477,-0.0013588874,-0.015668169,0.124999999999994,4
1174,1175,0.009393829,0.4126355,0.00015541498,0.16566163,0.0060680797,0.0017452072,-0.40550533,-0.0018205255,0.0019999982,0.124999999999994,4
1175,1176,0.017322047,0.39259648,0.0022465447,0.15484694,0.010780396,0.0032087213,-0.004897507,-0.1575295,0.009767502,0.124999999999994,4
1176,1177,0.019037308,0.3936266,-9.745316e-05,0.16067134,0.010102466,-0.0121908635,-0.005488111,0.007493856,-0.15603602,0.124999999999994,4
1177,1178,0.013392799,0.3768437,-0.0012777023,0.15088482,0.011150826,0.0033538947,-0.0036860218,-0.00046807795,0.0022962473,-1.9999999999999,4
1178,1179,0.010367608,0.3877387,-0.003357738,0.15979165,0.011697143,0.016949082,-0.003147781,-0.010243304,0.15848213,0.124999999999994,4
1179,1180,0.008425616,0.38591015,-0.0034305556,0.1560156,0.009010141,0.0039922297,-0.005306341,0.15061674,-0.0068247057,0.124999999999994,4
1180,1181,0.020372976,0.4146769,-0.0022403672,0.16928576,-0.0008153422,0.002578863,0.400101,-0.000725056,0.00041111506,0.124999999999994,4
1181,1182,0.013000148,0.39146945,-0.0061652847,0.16957043,0.0040912232,0.38604605,0.00040312856,0.0033210372,0.01755409,0.124999999999994,4
1182,1183,0.014129615,0.40082663,-0.0028147006,0.16446495,0.16745558,0.0067025237,-0.0057610036,-0.0017523387,0.004290278,0.124999999999994,4
1183,1184,0.012902157,0.40339488,-0.003982591,0.27655488,0.016102886,0.0029281103,-0.0025162937,0.00078587246,0.002138956,0.0833333333333293,4
1184,1185,-0.007558533,0.4067002,0.39977127,-0.16821729,-0.010993924,-0.0018835595,-0.006201755,0.0006387987,-0.0005179855,0.124999999999994,4
1185,1186,-0.0086894,0.40659326,0.39818156,-0.016089745,-0.16614978,-0.0057101906,-0.009445375,-0.0015839399,-0.0015390961,0.124999999999994,4
1186,1187,0.012925307,0.40789407,0.4246128,-0.0040364508,0.0025797742,-0.39790425,-0.007573103,-0.0026194109,-0.004835314,0.124999999999994,4
1187,1188,0.009180594,0.43057156,0.40435678,0.0025037741,0.0036852034,0.0014929695,-0.41153312,-0.0040071867,0.0015462711,0.124999999999994,4
1188,1189,0.014372843,0.4079976,0.40026897,1.47923565e-05,0.003481653,-0.00067853974,-0.00803394,-0.17138758,0.0015793721,0.124999999999994,4
1189,1190,0.012688331,0.4078117,0.39986372,0.0027978893,0.0033469244,-0.003991928,-0.0036785428,0.001103445,-0.16841307,0.124999999999994,4
1190,1191,0.010480833,0.38994706,0.38491157,0.00080984563,0.0045443512,0.0008774926,-0.0056703594,-0.00059645774,-0.00042786435,-1.9999999999999,4
1191,1192,0.009283829,0.40286654,0.39857092,-0.0013613625,0.0054808315,0.0034643484,-0.009031821,-0.0026677854,0.16576132,0.124999999999994,4
1192,1193,0.008048599,0.39798754,0.39593235,-0.0010740625,0.0038831537,0.0029618957,-0.0059521445,0.16712052,-0.0025157416,0.124999999999994,4
1193,1194,0.01563875,0.4251296,0.39737892,0.00083996914,0.0021705166,-0.00058423996,0.4014513,0.0024105394,-0.0016697054,0.124999999999994,4
1194,1195,0.009691498,0.40053228,0.40832487,0.002569939,0.00549951,0.40363863,-0.0061850403,0.0033715656,0.0014037149,0.124999999999994,4
1195,1196,0.03077178,0.40269166,0.3966223,0.013633236,0.17154561,0.0047444627,-0.006730364,-0.00089244836,0.00036547962,0.124999999999994,4
1196,1197,0.028095348,0.40016642,0.39425695,0.16632484,0.018376293,0.00054074463,-0.0033263604,-0.0011336468,-0.00089297554,0.124999999999994,4
1197,1198,0.013225234,0.45365676,0.7259846,0.0012742918,0.0034124618,-0.0021562583,-0.008462676,-0.00067193364,-0.002535869,0.0833333333333293,4
1198,1199,0.013695279,0.74840844,-0.44908983,0.0044740355,0.0010231533,0.0039455257,-0.004146766,-0.0036866253,0.0060570166,0.0833333333333293,4
1199,1200,0.0032787453,0.7027,-0.0029653334,-0.18656318,-0.023450838,-0.0026220994,-0.005238472,-0.0035911337,0.0022310242,0.0833333333333293,4
1200,1201,0.0073622116,0.7050385,-0.0035937736,-0.027897727,-0.18649709,-0.003041545,-0.009087978,-0.0040297173,0.0017571122,0.0833333333333293,4
1201,1202,0.007296317,0.70664054,-0.0008671458,-0.0030967977,0.0029651644,-0.3948066,-0.0040611313,-0.004754742,0.0011774164,0.0833333333333293,4
1202,1203,0.0038227034,0.7505378,-0.0007309024,0.0011441263,0.0025845421,0.0010512096,-0.4665726,-0.0034662085,0.0017515433,0.0833333333333293,4
1203,1204,0.012172431,0.7126578,-0.002623362,0.0016541596,0.0041064834,0.0011566307,-0.0031048898,-0.19659461,0.027550992,0.0833333333333293,4
1204,1205,0.015216326,0.7102435,-0.0034921896,0.005183859,0.006729494,-0.00014462613,-0.006800498,0.022231508,-0.18544605,0.0833333333333293,4
1205,1206,0.0077829165,0.68257457,-0.005755305,0.0018399563,0.0043155886,0.00258463,-0.004951646,-0.004529542,0.0014772869,-1.33333333333327,4
1206,1207,0.003779495,0.7069246,-0.006290354,0.0013965465,0.0026341577,0.0035515507,-0.003469051,-0.03113601,0.18699168,0.0833333333333293,4
1207,1208,0.0042486414,0.69657534,-0.0071891323,0.0013406288,0.0027399317,0.004942742,-0.008997814,0.17973977,-0.025892688,0.0833333333333293,4
1208,1209,0.0132488,0.74413,-0.011892394,0.003683025,0.0027518752,-0.00032343133,0.45565227,-0.004638585,0.0017978346,0.0833333333333293,4
1209,1210,0.010269323,0.70331293,-0.011535436,0.006561291,0.005201474,0.40353093,-0.0065574637,0.00027291634,0.0023463275,0.0833333333333293,4
1210,1211,0.010050544,0.70794624,-0.005840447,0.028218899,0.19206405,0.0071183504,-0.004699303,-0.005280399,-0.0009020169,0.0833333333333293,4
1211,1212,0.0121049555,0.71066236,-0.0102968775,0.18901941,0.03062025,0.0037649577,-0.0027069156,-0.004033627,0.00061979087,0.0833333333333293,4
1212,1213,0.007834894,0.7280551,0.43956316,-0.0016336323,0.0048024207,0.0022457873,-0.00488842,-0.003635624,-0.0018238035,0.0833333333333293,4
1213,1214,0.005628075,1.0148464,-0.00937251,0.0024427043,0.0034186672,0.0035643857,-0.0069572963,-0.00864852,0.0039204275,0.0458758547680663,4
1214,1215,1.4391518,0.006502824,0.0057125185,-0.0035266385,0.004500389,0.009904652,-0.0022324712,-0.00051709707,0.0036453279,0.454124145231909,4
1215,1216,2.0946422,-0.8209222,0.0078882,-0.0037643637,-0.0026889471,0.011208791,-0.0056371163,-0.0053849453,0.0026967917,0.0833333333333293,4
1216,1217,2.036092,-0.46867377,-0.45787117,0.053525936,0.06201427,0.010747185,-0.010063596,-0.008193595,-0.007987518,0.124999999999994,4
1217,1218,2.018336,-0.453909,0.053861596,-0.19814493,-0.007903651,0.0135777285,-0.0045672003,0.0018827098,7.757521e-05,0.124999999999994,4
1218,1219,2.0299559,-0.4584474,0.053452883,-0.018549828,-0.18908815,0.010558186,0.000883878,-0.0029918444,-4.8708403e-05,0.124999999999994,4
1219,1220,2.0501235,-0.4580776,0.007518175,-0.005818858,0.003779511,-0.44478694,-0.005262469,-0.00635974,-0.0022087274,0.124999999999994,4
1220,1221,2.036236,-0.47037902,0.002529499,0.0005917311,0.003665863,0.012853236,-0.4710732,0.06444654,-0.058993325,0.124999999999994,4
1221,1222,2.0248115,-0.45743278,0.0067731207,-0.0032445786,0.005352619,0.011255483,0.04511357,-0.19882596,0.0097654555,0.124999999999994,4
1222,1223,2.034479,-0.4551056,0.00034928374,-0.0029216486,0.0020404703,0.011062178,-0.050255567,0.009258423,-0.19627418,0.124999999999994,4
1223,1224,2.0139773,-0.4443205,0.007100819,-0.003922892,0.0047610747,0.012928167,-0.004149053,-0.0015351004,0.0013235945,-1.9999999999999,4
1224,1225,2.0066724,-0.45429748,0.010886578,7.5588177e-06,0.0055428757,0.011259283,0.04127762,-0.015193867,0.19541624,0.124999999999994,4
1225,1226,2.0211997,-0.45445108,0.008221916,-0.0050725653,0.0046713427,0.016511757,-0.04995265,0.19427483,-0.007985999,0.124999999999994,4
1226,1227,2.0562277,-0.47501084,0.010000395,-0.003380035,0.0035960048,0.009781484,0.4661124,-0.07081093,0.06093926,0.124999999999994,4
1227,1228,2.0376208,-0.44895977,0.0019031871,-0.0006138016,0.004160366,0.45251027,-0.0035394216,0.0015074839,0.0012497893,0.124999999999994,4
1228,1229,2.0269504,-0.45700324,-0.042846963,0.009471504,0.2028245,0.015611102,-0.0047227778,-0.00278811,0.0012315996,0.124999999999994,4
1229,1230,2.0279617,-0.45664433,-0.04201582,0.19199866,0.015297756,0.010306071,-0.0034984748,-0.002347989,0.006427378,0.124999999999994,4
1230,1231,2.0591006,-0.47483882,0.4739743,-0.06516634,-0.05724684,0.009064129,-0.0031807474,0.0016126204,0.0024117418,0.124999999999994,4
1231,1232,2.0578187,0.0040728543,-0.80347794,-0.005186522,0.0012052656,0.0067969123,-0.006244323,-0.009245613,-0.007939744,0.0833333333333293,4
1232,1233,1.9976777,0.048993967,-0.4434929,-0.19655943,-0.009313974,0.0077481745,-0.004479247,-0.0073393276,-0.00037428667,0.124999999999994,4
1233,1234,2.012734,0.0492531,-0.44938508,-0.017440094,-0.19266348,0.007519138,-0.0023132982,-0.007251423,-0.0012332737,0.124999999999994,4
1234,1235,2.0171714,0.0017045944,-0.46566483,-0.0054826816,0.00028536725,-0.45901582,-0.00082728954,0.053583715,0.054945886,0.124999999999994,4
