,Unnamed: 0,z1,z2,z3,z4,z5,z6,z7,z8,z9
9437,9437,62.67913,22.411665,19.523935,9.042138,13.59342,16.435568,10.981529,10.219376,9.617552
9438,9438,62.695366,22.41713,19.52807,9.044389,13.596629,16.43929,10.984074,10.221321,9.619524
9439,9439,62.711617,22.42259,19.532194,9.046647,13.59984,16.443008,10.98662,10.223261,9.621489
9440,9440,62.727886,22.428055,19.536325,9.048905,13.603054,16.446737,10.989167,10.2252035,9.623461
9441,9441,62.74411,22.433514,19.54046,9.051159,13.606264,16.450459,10.991709,10.227154,9.625437
9442,9442,62.76037,22.438982,19.544588,9.053417,13.609478,16.454176,10.994259,10.229093,9.627401
9443,9443,62.77663,22.444443,19.548721,9.055673,13.612691,16.457901,10.996802,10.231041,9.6293745
9444,9444,62.79285,22.449902,19.55285,9.057928,13.615903,16.461624,10.999347,10.232988,9.631344
9445,9445,62.809113,22.455366,19.556986,9.06018,13.619116,16.465345,11.001895,10.23493,9.633309
9446,9446,62.825363,22.460829,19.56111,9.062435,13.622326,16.469065,11.004443,10.236873,9.635279
9447,9447,62.84161,22.466291,19.56524,9.064693,13.625537,16.472784,11.006988,10.238816,9.637247
9448,9448,62.85787,22.471754,19.56937,9.066945,13.628753,16.476507,11.009536,10.240763,9.639216
9449,9449,62.87412,22.477215,19.5735,9.069201,13.631966,16.480227,11.012081,10.242705,9.641188
9450,9450,62.89036,22.482674,19.577627,9.071459,13.635174,16.483946,11.014625,10.24465,9.643153
9451,9451,62.90662,22.48814,19.581762,9.073713,13.6383915,16.48767,11.017176,10.246594,9.645125
9452,9452,62.922863,22.493595,19.585888,9.075968,13.641597,16.491388,11.019718,10.248532,9.647091
9453,9453,62.939106,22.499056,19.590015,9.078224,13.644811,16.495106,11.022265,10.250479,9.649061
9454,9454,62.955383,22.504524,19.594145,9.080481,13.6480255,16.49883,11.024811,10.252419,9.651031
9455,9455,62.97163,22.509981,19.59828,9.082733,13.651238,16.50255,11.027357,10.254367,9.653
9456,9456,62.9879,22.515451,19.602407,9.084986,13.6544485,16.506271,11.029906,10.256306,9.654966
9457,9457,63.00412,22.520899,19.606535,9.08724,13.657661,16.509993,11.03245,10.258254,9.656939
9458,9458,63.02037,22.526358,19.610662,9.089492,13.6608715,16.51371,11.034995,10.260192,9.658904
9459,9459,63.036636,22.531824,19.614792,9.091746,13.664089,16.517426,11.037546,10.262137,9.6608715
9460,9460,63.052906,22.537281,19.618912,9.094,13.667295,16.521143,11.0400915,10.264074,9.662834
9461,9461,63.069153,22.542744,19.623045,9.096255,13.670511,16.524864,11.042639,10.266021,9.664801
9462,9462,63.085384,22.5482,19.627174,9.098509,13.673726,16.528584,11.045184,10.267964,9.666776
9463,9463,63.10163,22.553652,19.631302,9.100761,13.676933,16.532307,11.047727,10.269907,9.668745
9464,9464,63.117897,22.55912,19.63543,9.103017,13.68015,16.536022,11.050276,10.271852,9.670711
9465,9465,63.134148,22.56458,19.639563,9.10527,13.683362,16.539742,11.052824,10.273796,9.672677
9466,9466,63.150417,22.57004,19.643682,9.107525,13.686575,16.543453,11.05537,10.275732,9.674646
9467,9467,63.166676,22.5755,19.647814,9.109778,13.689789,16.547178,11.057918,10.277676,9.676613
9468,9468,63.18291,22.580956,19.651934,9.11203,13.693,16.550892,11.060463,10.279615,9.678576
9469,9469,63.199173,22.586414,19.656061,9.114285,13.696212,16.554607,11.063009,10.281562,9.680543
9470,9470,63.215416,22.59187,19.660189,9.116535,13.699425,16.558329,11.065557,10.283504,9.682514
9471,9471,63.231693,22.597334,19.664318,9.1187935,13.702638,16.562048,11.068103,10.285445,9.684481
9472,9472,63.24794,22.60279,19.66844,9.121045,13.705849,16.565762,11.070649,10.287386,9.686447
9473,9473,63.264202,22.60825,19.672567,9.123301,13.7090645,16.56948,11.073193,10.289329,9.688416
9474,9474,63.280464,22.613707,19.676693,9.125553,13.712274,16.573198,11.075742,10.29127,9.690382
9475,9475,63.296722,22.619164,19.680815,9.127803,13.715489,16.57691,11.078288,10.293209,9.692343
9476,9476,63.312965,22.624619,19.684937,9.130055,13.718702,16.580626,11.080838,10.295151,9.694309
9477,9477,63.32922,22.630081,19.689068,9.132311,13.721914,16.584345,11.083383,10.297094,9.69628
9478,9478,63.345478,22.63553,19.693188,9.1345625,13.725126,16.58806,11.08593,10.299031,9.698245
9479,9479,63.361744,22.640993,19.697317,9.136815,13.728339,16.591774,11.088475,10.300975,9.70021
9480,9480,63.377983,22.646448,19.701443,9.13907,13.731552,16.595491,11.0910225,10.302917,9.702177
9481,9481,63.39425,22.651907,19.705566,9.141318,13.734765,16.599205,11.093574,10.304856,9.704143
9482,9482,63.410515,22.657364,19.709694,9.14357,13.73798,16.602922,11.096115,10.3068,9.706109
9483,9483,63.426746,22.662817,19.713818,9.1458235,13.741192,16.606638,11.098662,10.308742,9.7080765
9484,9484,63.44301,22.668274,19.717937,9.148075,13.744405,16.610348,11.101212,10.310677,9.710038
9485,9485,63.45928,22.673733,19.722069,9.150328,13.747618,16.614065,11.103754,10.312619,9.7120075
9486,9486,63.475533,22.679184,19.726183,9.152577,13.750828,16.61778,11.106302,10.314555,9.713967
9487,9487,63.491802,22.684649,19.730312,9.154835,13.754044,16.621496,11.108853,10.3165,9.715936
9488,9488,63.508057,22.6901,19.734432,9.157085,13.757256,16.625208,11.111397,10.3184395,9.717901
9489,9489,63.52432,22.695559,19.73856,9.159336,13.760471,16.628922,11.113945,10.320381,9.719867
9490,9490,63.54058,22.701014,19.74268,9.161591,13.763681,16.632635,11.116492,10.322318,9.72183
9491,9491,63.55681,22.706465,19.746805,9.163837,13.766897,16.636347,11.11904,10.324262,9.723798
9492,9492,63.573105,22.711924,19.750927,9.166088,13.770109,16.640062,11.121585,10.326198,9.725759
9493,9493,63.589333,22.717377,19.75505,9.168343,13.773322,16.643778,11.124131,10.328141,9.727728
9494,9494,63.605614,22.722828,19.759165,9.170593,13.776533,16.647486,11.126677,10.330076,9.729687
9495,9495,63.621864,22.728287,19.763292,9.172847,13.779751,16.651201,11.129227,10.332021,9.731656
9496,9496,63.638134,22.733738,19.767414,9.175096,13.782959,16.654915,11.131774,10.333955,9.73362
9497,9497,63.65438,22.739191,19.771538,9.177347,13.786175,16.658627,11.1343155,10.335898,9.735586
9498,9498,63.67064,22.744644,19.77566,9.179597,13.789388,16.662342,11.136864,10.337839,9.737551
9499,9499,63.686924,22.750105,19.779785,9.181851,13.792601,16.66605,11.139411,10.339776,9.7395115
9500,9500,63.703156,22.755556,19.783901,9.1841,13.795814,16.669764,11.141957,10.341717,9.741479
9501,9501,63.719418,22.761007,19.788021,9.18635,13.799027,16.673473,11.144506,10.343655,9.7434435
9502,9502,63.73571,22.766466,19.792145,9.188604,13.802241,16.677183,11.147054,10.345592,9.745402
9503,9503,63.75195,22.77192,19.796267,9.190849,13.805456,16.6809,11.149603,10.347534,9.747368
9504,9504,63.768223,22.777374,19.800385,9.193104,13.808665,16.684605,11.152148,10.349469,9.749331
9505,9505,63.78447,22.782818,19.8045,9.195355,13.811878,16.688318,11.154692,10.351407,9.751296
9506,9506,63.800743,22.788277,19.808624,9.197607,13.815093,16.692028,11.157241,10.353349,9.753258
9507,9507,63.81701,22.793732,19.812742,9.199853,13.818308,16.695738,11.15979,10.355285,9.7552185
9508,9508,63.833244,22.799175,19.816862,9.202105,13.821517,16.699446,11.1623335,10.357225,9.757183
9509,9509,63.849525,22.804636,19.820984,9.204353,13.824734,16.703157,11.164883,10.359161,9.759149
9510,9510,63.86579,22.810087,19.825106,9.206603,13.827948,16.706867,11.167431,10.361102,9.76111
9511,9511,63.882042,22.815538,19.829227,9.208855,13.8311615,16.710577,11.169976,10.363041,9.763076
9512,9512,63.898335,22.820997,19.83334,9.211108,13.834375,16.714289,11.172525,10.364974,9.765037
9513,9513,63.914593,22.826447,19.837463,9.213356,13.837589,16.718,11.17507,10.366917,9.767002
9514,9514,63.930862,22.831898,19.841581,9.215605,13.840802,16.721708,11.177619,10.368855,9.768963
9515,9515,63.94711,22.83735,19.845705,9.217852,13.844016,16.725416,11.180166,10.370795,9.770925
9516,9516,63.963383,22.8428,19.849817,9.220106,13.847228,16.729124,11.182711,10.372727,9.772886
9517,9517,63.979637,22.848253,19.85394,9.222352,13.850445,16.73284,11.185259,10.374667,9.774851
9518,9518,63.995895,22.853699,19.858057,9.224603,13.853656,16.736544,11.187803,10.376607,9.776814
9519,9519,64.012184,22.859154,19.862177,9.226854,13.856869,16.74025,11.190351,10.378542,9.778772
9520,9520,64.02845,22.864607,19.866293,9.229105,13.860082,16.74396,11.192899,10.380479,9.780736
9521,9521,64.0447,22.87006,19.870419,9.231354,13.863297,16.747665,11.195447,10.38242,9.7827015
9522,9522,64.060974,22.87551,19.874529,9.233603,13.866511,16.751373,11.197993,10.384355,9.78466
9523,9523,64.07725,22.880962,19.878649,9.235851,13.869727,16.755081,11.2005415,10.386293,9.786621
9524,9524,64.09353,22.88641,19.882765,9.238104,13.872939,16.758791,11.203085,10.388229,9.788584
9525,9525,64.10977,22.891865,19.88689,9.240349,13.876156,16.762503,11.205634,10.390171,9.790548
9526,9526,64.12604,22.89731,19.891,9.242597,13.879366,16.766201,11.2081785,10.392101,9.792505
9527,9527,64.142296,22.90276,19.895115,9.244848,13.88258,16.769913,11.210725,10.394041,9.794472
9528,9528,64.15857,22.908213,19.899239,9.247098,13.885791,16.773619,11.213273,10.395978,9.796431
9529,9529,64.174866,22.913666,19.90335,9.249352,13.889009,16.777325,11.21582,10.397911,9.798395
9530,9530,64.19108,22.919106,19.907473,9.251594,13.892218,16.781027,11.218367,10.399855,9.800355
9531,9531,64.207375,22.924564,19.91159,9.253848,13.895434,16.784739,11.220911,10.401788,9.802319
9532,9532,64.22364,22.930006,19.9157,9.256092,13.898647,16.78844,11.22346,10.403721,9.804275
9533,9533,64.23992,22.935463,19.919823,9.258343,13.901862,16.792149,11.226006,10.405661,9.806241
9534,9534,64.25618,22.940907,19.92393,9.2605915,13.905076,16.79585,11.228553,10.407595,9.808199
9535,9535,64.27244,22.94635,19.928045,9.262837,13.908287,16.799557,11.231099,10.4095335,9.81016
9536,9536,64.288734,22.951809,19.932163,9.26509,13.911504,16.803265,11.233648,10.411466,9.8121195
9537,9537,64.30499,22.95726,19.936277,9.26734,13.914718,16.806967,11.2361965,10.413404,9.814076
9538,9538,64.32127,22.962704,19.940392,9.2695875,13.917931,16.810665,11.23874,10.415338,9.816037
9539,9539,64.337555,22.968151,19.944504,9.271832,13.9211445,16.81437,11.241288,10.417273,9.817995
9540,9540,64.353775,22.9736,19.948627,9.27408,13.924358,16.818077,11.243834,10.419216,9.819961
9541,9541,64.37006,22.97905,19.952736,9.27633,13.927571,16.821781,11.246384,10.421145,9.821918
9542,9542,64.38632,22.984497,19.956854,9.278577,13.930784,16.825485,11.248928,10.423085,9.823884
9543,9543,64.402626,22.989948,19.960968,9.280825,13.933997,16.829191,11.251473,10.425016,9.82584
9544,9544,64.41888,22.995394,19.965078,9.283076,13.937213,16.832891,11.254022,10.426954,9.827798
9545,9545,64.43514,23.000841,19.969194,9.285323,13.940428,16.836597,11.256567,10.428889,9.82976
9546,9546,64.45139,23.006287,19.973307,9.287569,13.94364,16.8403,11.259112,10.430827,9.83172
9547,9547,64.46768,23.011734,19.977423,9.289818,13.946853,16.844,11.261658,10.432761,9.833679
9548,9548,64.48396,23.017183,19.981531,9.292067,13.950069,16.847706,11.264208,10.434693,9.835637
9549,9549,64.50024,23.022633,19.985647,9.294317,13.953283,16.851406,11.266752,10.436629,9.837599
9550,9550,64.51649,23.028076,19.989763,9.296563,13.956495,16.855106,11.2692995,10.438565,9.839557
9551,9551,64.53277,23.033522,19.993877,9.298807,13.95971,16.858809,11.271846,10.440501,9.8415165
9552,9552,64.54905,23.038973,19.99799,9.301057,13.962924,16.862513,11.27439,10.442435,9.843476
9553,9553,64.56532,23.044415,20.0021,9.303305,13.966136,16.86621,11.276936,10.444366,9.845431
9554,9554,64.58161,23.049866,20.00621,9.305555,13.969352,16.86991,11.279487,10.446301,9.847389
9555,9555,64.59784,23.055304,20.010324,9.307798,13.972563,16.873615,11.282028,10.448242,9.849352
9556,9556,64.61413,23.060755,20.014437,9.310047,13.975777,16.877314,11.284576,10.45017,9.851308
9557,9557,64.63039,23.066196,20.018541,9.312291,13.978988,16.881012,11.28712,10.452105,9.853263
9558,9558,64.646675,23.071648,20.022661,9.314544,13.982203,16.884714,11.289664,10.454039,9.855228
9559,9559,64.66295,23.077087,20.026768,9.316793,13.985417,16.888414,11.2922125,10.455974,9.857183
9560,9560,64.67922,23.082531,20.030882,9.319036,13.988629,16.89211,11.294756,10.457907,9.859141
9561,9561,64.69548,23.08798,20.035002,9.321281,13.991849,16.895819,11.297303,10.459848,9.861103
9562,9562,64.71177,23.09343,20.039104,9.323532,13.995062,16.89951,11.299851,10.461774,9.863056
9563,9563,64.72804,23.098871,20.043213,9.325779,13.998272,16.903212,11.302393,10.463711,9.865016
9564,9564,64.74435,23.104324,20.047333,9.328027,14.001488,16.906918,11.304942,10.465645,9.866975
9565,9565,64.7606,23.109766,20.051437,9.330273,14.004703,16.91061,11.307487,10.467576,9.86893
9566,9566,64.776855,23.115206,20.055546,9.332517,14.0079155,16.914307,11.310031,10.469515,9.870888
9567,9567,64.793144,23.120657,20.059668,9.334766,14.011131,16.918007,11.312581,10.471451,9.872848
9568,9568,64.80941,23.126095,20.063774,9.337011,14.014347,16.921707,11.315126,10.473383,9.874807
9569,9569,64.82568,23.131544,20.067879,9.339259,14.017556,16.925404,11.317671,10.475312,9.876762
9570,9570,64.84195,23.136984,20.07199,9.341508,14.020771,16.929102,11.320217,10.477249,9.878718
9571,9571,64.858246,23.142433,20.0761,9.343755,14.023986,16.9328,11.3227625,10.479181,9.880679
9572,9572,64.87453,23.147877,20.080208,9.346,14.027199,16.936495,11.32531,10.481112,9.882629
9573,9573,64.89076,23.153313,20.084322,9.348248,14.030411,16.940195,11.327853,10.4830475,9.884594
9574,9574,64.90706,23.158758,20.088427,9.350493,14.033623,16.943888,11.330398,10.484979,9.886546
9575,9575,64.923355,23.16421,20.092537,9.35274,14.036842,16.94759,11.332946,10.486915,9.888504
9576,9576,64.939606,23.16965,20.096645,9.354981,14.040054,16.951283,11.335492,10.488847,9.890458
9577,9577,64.955894,23.175095,20.100752,9.357229,14.043265,16.954977,11.338033,10.490776,9.892414
9578,9578,64.97218,23.180538,20.104862,9.359481,14.046482,16.95868,11.34058,10.492711,9.894375
9579,9579,64.988464,23.185986,20.108974,9.361726,14.049696,16.962372,11.343126,10.494643,9.89633
9580,9580,65.00472,23.191423,20.11308,9.363971,14.05291,16.966064,11.345671,10.496575,9.898284
9581,9581,65.02101,23.19687,20.117191,9.366216,14.056124,16.969763,11.348219,10.498508,9.900238
9582,9582,65.0373,23.202312,20.121288,9.368467,14.059337,16.973452,11.35076,10.500437,9.902192
9583,9583,65.05356,23.207752,20.125402,9.370712,14.062549,16.97715,11.353306,10.502371,9.90415
9584,9584,65.06984,23.213192,20.129509,9.372955,14.0657625,16.980846,11.355853,10.504302,9.906107
9585,9585,65.08614,23.21864,20.133615,9.375205,14.068978,16.984539,11.358395,10.506234,9.908062
9586,9586,65.102394,23.22408,20.137724,9.377448,14.072191,16.988237,11.360942,10.508169,9.910021
9587,9587,65.11868,23.22952,20.141827,9.379696,14.075403,16.99193,11.363482,10.510098,9.911975
9588,9588,65.13496,23.23496,20.145931,9.381939,14.078618,16.99562,11.366031,10.512031,9.913927
9589,9589,65.151245,23.240402,20.150042,9.384186,14.08183,16.999317,11.36857,10.513962,9.915885
9590,9590,65.167534,23.24585,20.154146,9.3864355,14.085046,17.00301,11.371119,10.51589,9.917841
9591,9591,65.183784,23.251284,20.158249,9.388681,14.088256,17.006699,11.37366,10.517826,9.919793
9592,9592,65.20009,23.256737,20.162363,9.390927,14.091473,17.010395,11.376208,10.519759,9.92175
9593,9593,65.21634,23.262165,20.166468,9.39317,14.094685,17.014091,11.37875,10.521694,9.923707
9594,9594,65.23263,23.267612,20.170567,9.395413,14.097899,17.01778,11.381298,10.523621,9.92566
9595,9595,65.24893,23.273054,20.174677,9.397665,14.101112,17.021473,11.38384,10.525555,9.927617
9596,9596,65.26521,23.278503,20.178782,9.399909,14.104329,17.025166,11.38639,10.527486,9.929567
9597,9597,65.28149,23.283941,20.182886,9.402154,14.107541,17.028858,11.388932,10.529415,9.93152
9598,9598,65.29777,23.289375,20.186989,9.404398,14.110752,17.03255,11.391471,10.531347,9.9334755
9599,9599,65.314064,23.294819,20.191093,9.406645,14.113966,17.036242,11.394017,10.533274,9.935427
9600,9600,65.330345,23.300262,20.1952,9.408894,14.117179,17.039932,11.396563,10.535203,9.937386
9601,9601,65.34661,23.305702,20.19931,9.411139,14.120395,17.043625,11.399105,10.537142,9.939341
9602,9602,65.36288,23.311136,20.203413,9.413383,14.123606,17.047318,11.401647,10.539073,9.941298
9603,9603,65.37916,23.31658,20.207512,9.415629,14.126818,17.051004,11.404191,10.5409975,9.943247
9604,9604,65.39544,23.322018,20.211615,9.417873,14.130032,17.054695,11.406734,10.542932,9.945201
9605,9605,65.41172,23.32746,20.215717,9.420116,14.133245,17.058384,11.40928,10.54486,9.947151
9606,9606,65.42801,23.3329,20.219822,9.422365,14.136457,17.062073,11.411823,10.54679,9.949105
9607,9607,65.4443,23.338337,20.223927,9.424611,14.139673,17.065762,11.414366,10.548723,9.95106
9608,9608,65.46059,23.343779,20.228033,9.426856,14.142885,17.069456,11.416909,10.5506525,9.953016
9609,9609,65.47686,23.349218,20.232136,9.429104,14.146101,17.073147,11.419452,10.552585,9.954969
9610,9610,65.49314,23.354658,20.236233,9.431347,14.149312,17.076828,11.421996,10.55451,9.956918
9611,9611,65.50943,23.360096,20.240335,9.433594,14.152523,17.080519,11.42454,10.556441,9.958875
9612,9612,65.52571,23.365534,20.244442,9.435836,14.155737,17.08421,11.427079,10.558374,9.960827
9613,9613,65.542015,23.370977,20.248547,9.438087,14.158951,17.087898,11.429624,10.560304,9.962782
9614,9614,65.55829,23.376411,20.252644,9.440332,14.162165,17.091587,11.432166,10.562233,9.964736
9615,9615,65.57457,23.381853,20.256748,9.442571,14.1653805,17.095272,11.434712,10.564165,9.966684
9616,9616,65.590866,23.387293,20.260847,9.444819,14.16859,17.09896,11.437251,10.566091,9.9686365
9617,9617,65.60716,23.392735,20.264954,9.447066,14.1718025,17.102652,11.439794,10.56802,9.970591
9618,9618,65.62341,23.398167,20.26905,9.44931,14.1750145,17.106337,11.442336,10.56995,9.972542
9619,9619,65.63973,23.403608,20.27315,9.451555,14.178228,17.110025,11.44488,10.571877,9.974493
9620,9620,65.656006,23.409046,20.277258,9.4538,14.181444,17.113708,11.447422,10.573809,9.976446
9621,9621,65.67229,23.414478,20.281351,9.456044,14.184656,17.117397,11.449965,10.575737,9.9783945
9622,9622,65.688576,23.41992,20.285456,9.458293,14.187869,17.12108,11.452507,10.577669,9.98035
9623,9623,65.70485,23.425358,20.28955,9.460536,14.191083,17.124767,11.455051,10.579598,9.982301
9624,9624,65.72114,23.43079,20.293644,9.462781,14.194291,17.12845,11.45759,10.581523,9.98425
9625,9625,65.737434,23.436232,20.297756,9.465025,14.197503,17.132141,11.460132,10.583455,9.986205
9626,9626,65.75369,23.441668,20.301855,9.467268,14.200716,17.135822,11.462675,10.585386,9.988156
9627,9627,65.76999,23.44711,20.305954,9.469515,14.20393,17.139507,11.465218,10.587313,9.990104
9628,9628,65.78628,23.452547,20.310059,9.471761,14.207144,17.1432,11.467757,10.589245,9.992062
9629,9629,65.80257,23.457981,20.314154,9.474006,14.210355,17.146885,11.470298,10.591171,9.994012
9630,9630,65.81886,23.463423,20.318254,9.4762535,14.21357,17.150568,11.472845,10.5931,9.995962
9631,9631,65.83516,23.46886,20.322353,9.478497,14.21678,17.154251,11.475385,10.595027,9.997911
9632,9632,65.851425,23.474293,20.326452,9.480738,14.219994,17.157936,11.477922,10.596956,9.999862
9633,9633,65.86769,23.479727,20.330553,9.482984,14.2232065,17.16162,11.480468,10.598889,10.001815
9634,9634,65.884,23.485167,20.33465,9.485232,14.2264185,17.165304,11.483008,10.600815,10.003767
9635,9635,65.900276,23.490599,20.338745,9.487473,14.229631,17.168982,11.485546,10.602744,10.005714
9636,9636,65.916565,23.496035,20.342842,9.4897175,14.232844,17.172667,11.488089,10.6046715,10.007665
9637,9637,65.93287,23.501476,20.346945,9.491962,14.236055,17.176353,11.49063,10.606603,10.009616
9638,9638,65.94916,23.506914,20.351046,9.494205,14.239272,17.180035,11.493173,10.608529,10.011565
9639,9639,65.96546,23.51235,20.355139,9.496452,14.242482,17.183716,11.495714,10.610454,10.013515
9640,9640,65.981735,23.517784,20.359232,9.498699,14.245691,17.187397,11.498254,10.612377,10.015465
9641,9641,65.998024,23.523218,20.363337,9.500942,14.248903,17.191082,11.500794,10.614313,10.017418
9642,9642,66.01431,23.528654,20.367434,9.503189,14.252116,17.194767,11.503333,10.616241,10.019371
9643,9643,66.030594,23.53409,20.37153,9.505432,14.255324,17.198446,11.505875,10.61817,10.021318
9644,9644,66.04689,23.539528,20.375631,9.50768,14.258544,17.202131,11.508416,10.620098,10.02327
9645,9645,66.06319,23.544964,20.379723,9.509926,14.261753,17.20581,11.510955,10.622026,10.025217
9646,9646,66.07947,23.550396,20.383816,9.512169,14.264965,17.20949,11.513493,10.623951,10.027164
9647,9647,66.09576,23.55583,20.387913,9.514415,14.268177,17.213171,11.516035,10.625879,10.029117
9648,9648,66.11204,23.561266,20.392015,9.516657,14.27139,17.216852,11.518574,10.62781,10.031064
9649,9649,66.12833,23.566696,20.396105,9.518903,14.274597,17.220531,11.52111,10.629731,10.033013
9650,9650,66.14463,23.572132,20.400202,9.521148,14.27781,17.22421,11.523651,10.631659,10.034963
9651,9651,66.16092,23.577566,20.404297,9.523391,14.281022,17.22789,11.526192,10.633589,10.03691
9652,9652,66.177185,23.582998,20.408392,9.525632,14.284232,17.231571,11.5287285,10.635514,10.03886
9653,9653,66.1935,23.588438,20.412493,9.527878,14.287447,17.23525,11.531273,10.6374445,10.040808
9654,9654,66.2098,23.593872,20.416582,9.530124,14.290659,17.238932,11.533812,10.639369,10.042758
9655,9655,66.22609,23.599308,20.420677,9.532371,14.293871,17.24261,11.536349,10.641297,10.044708
9656,9656,66.24236,23.604736,20.424767,9.534613,14.297078,17.246284,11.538885,10.643218,10.046652
9657,9657,66.25869,23.610174,20.428856,9.536861,14.300289,17.249964,11.541424,10.645144,10.0486
9658,9658,66.27496,23.615606,20.432953,9.539104,14.303501,17.253641,11.5439625,10.647074,10.050549
9659,9659,66.29123,23.621038,20.437056,9.5413475,14.306713,17.257324,11.546504,10.649007,10.052503
9660,9660,66.30754,23.626476,20.441147,9.543591,14.309926,17.260998,11.54904,10.650929,10.054447
9661,9661,66.32384,23.631908,20.445244,9.545837,14.313137,17.264679,11.55158,10.652858,10.056395
9662,9662,66.34013,23.637339,20.449333,9.548083,14.316345,17.268356,11.554117,10.654779,10.058343
9663,9663,66.356415,23.642773,20.453424,9.550328,14.319558,17.27203,11.556655,10.656707,10.06029
9664,9664,66.37273,23.648207,20.457521,9.552575,14.322769,17.275711,11.559193,10.658633,10.062239
9665,9665,66.38901,23.653639,20.46161,9.554817,14.325979,17.279388,11.5617285,10.660563,10.064185
9666,9666,66.40531,23.659075,20.465706,9.557066,14.329189,17.283066,11.564268,10.662486,10.0661335
9667,9667,66.421585,23.664503,20.469797,9.559309,14.3324,17.286741,11.566805,10.664415,10.068085
9668,9668,66.43789,23.669937,20.473892,9.561551,14.335612,17.29042,11.569341,10.666342,10.070028
9669,9669,66.45418,23.675371,20.477983,9.563795,14.338822,17.294096,11.571879,10.668266,10.0719795
9670,9670,66.47048,23.680798,20.48207,9.56604,14.342031,17.297768,11.574417,10.67019,10.073919
9671,9671,66.486725,23.686232,20.486168,9.568278,14.3452425,17.301443,11.576956,10.672121,10.075869
9672,9672,66.50306,23.69167,20.490257,9.570527,14.348454,17.305115,11.579492,10.674043,10.077812
9673,9673,66.51936,23.697098,20.494349,9.572776,14.351666,17.308794,11.5820265,10.675972,10.0797615
9674,9674,66.53563,23.70253,20.49844,9.575018,14.354873,17.312466,11.584564,10.677897,10.081707
9675,9675,66.551956,23.707964,20.502531,9.577267,14.358086,17.316143,11.587101,10.679822,10.083656
9676,9676,66.568245,23.713396,20.506618,9.579514,14.361295,17.319817,11.589636,10.681747,10.085603
9677,9677,66.58453,23.718828,20.510714,9.581757,14.364507,17.323498,11.592175,10.683674,10.087551
9678,9678,66.600845,23.724258,20.514801,9.584,14.367714,17.327166,11.59471,10.685594,10.089493
9679,9679,66.61711,23.72969,20.51889,9.5862465,14.370923,17.33084,11.597246,10.687522,10.091443
9680,9680,66.63341,23.735119,20.522985,9.588489,14.374134,17.33452,11.599781,10.689452,10.093392
9681,9681,66.64969,23.740553,20.527075,9.59073,14.377344,17.338186,11.602317,10.691377,10.095334
9682,9682,66.665985,23.74598,20.531168,9.592976,14.380552,17.341866,11.604851,10.693304,10.0972805
9683,9683,66.68229,23.751406,20.535252,9.595222,14.383762,17.345537,11.607385,10.695225,10.09923
9684,9684,66.6986,23.756842,20.539341,9.597469,14.386972,17.349205,11.6099205,10.697151,10.1011715
9685,9685,66.71489,23.762274,20.543428,9.599715,14.390183,17.35288,11.612455,10.699075,10.103118
9686,9686,66.73118,23.767704,20.547522,9.601958,14.39339,17.356554,11.614992,10.701002,10.105066
9687,9687,66.74747,23.773129,20.551607,9.604206,14.3966,17.360226,11.617524,10.702928,10.107008
9688,9688,66.763756,23.778563,20.555702,9.606447,14.39981,17.363897,11.62006,10.704857,10.108956
9689,9689,66.78008,23.784,20.559792,9.608693,14.403023,17.36757,11.622601,10.7067795,10.1109
9690,9690,66.79635,23.789425,20.563875,9.610934,14.406231,17.37124,11.625132,10.708702,10.1128435
9691,9691,66.812675,23.794853,20.567963,9.613179,14.409438,17.374914,11.627664,10.710628,10.114789
9692,9692,66.82894,23.80028,20.572052,9.615423,14.412646,17.378586,11.6301985,10.712553,10.116737
9693,9693,66.84526,23.805716,20.576136,9.617673,14.4158535,17.38225,11.63273,10.714473,10.118677
9694,9694,66.86157,23.81115,20.580227,9.619917,14.419065,17.385925,11.635269,10.716399,10.1206255
9695,9695,66.87785,23.816572,20.584309,9.622164,14.42227,17.389595,11.637798,10.718325,10.122569
9696,9696,66.894135,23.822004,20.588402,9.624406,14.425482,17.393269,11.640332,10.720249,10.124515
9697,9697,66.91045,23.82743,20.592484,9.626653,14.428687,17.396938,11.642865,10.72217,10.126459
9698,9698,66.92672,23.832853,20.596571,9.628895,14.431895,17.400606,11.645396,10.724099,10.128404
9699,9699,66.943016,23.838282,20.600655,9.631138,14.435103,17.404276,11.647928,10.726023,10.130345
9700,9700,66.959335,23.84372,20.604746,9.633387,14.438315,17.407944,11.650467,10.727947,10.132292
9701,9701,66.975624,23.84914,20.608826,9.635631,14.441521,17.41161,11.652995,10.729869,10.134232
9702,9702,66.99193,23.854572,20.612919,9.637875,14.44473,17.415283,11.655529,10.731796,10.13618
9703,9703,67.00824,23.860003,20.617,9.640123,14.447941,17.418955,11.65806,10.733719,10.1381235
9704,9704,67.024536,23.86543,20.621086,9.6423645,14.451149,17.42262,11.660596,10.735641,10.140063
9705,9705,67.04082,23.870861,20.625175,9.644615,14.454354,17.42629,11.663125,10.737568,10.142013
9706,9706,67.0571,23.876284,20.629257,9.646854,14.4575615,17.429956,11.665657,10.739489,10.143955
9707,9707,67.073425,23.881712,20.633337,9.649101,14.460769,17.433624,11.66819,10.741413,10.145895
9708,9708,67.089714,23.887142,20.63743,9.651343,14.463979,17.437296,11.670723,10.7433405,10.147839
